ENSG00000215861.6	AC245297.1
ENSG00000274423.1	SEC22B2
ENSG00000286219.1	NOTCH2NLC
ENSG00000286185.1	AC242842.3
ENSG00000271383.7	NBPF19
ENSG00000277147.6	LINC00869
ENSG00000284964.1	AC242842.2
ENSG00000284842.1	FAM91A2P
ENSG00000234232.7	AC243772.3
ENSG00000226500.2	AC243772.1
ENSG00000150337.13	FCGR1A
ENSG00000203814.6	HIST2H2BF
ENSG00000270882.2	HIST2H4A
ENSG00000220323.4	HIST2H2BD
ENSG00000261716.2	HIST2H2BC
ENSG00000270276.2	HIST2H4B
ENSG00000178096.9	BOLA1
ENSG00000159164.10	SV2A
ENSG00000143368.10	SF3B4
ENSG00000014914.21	MTMR11
ENSG00000264522.6	OTUD7B
ENSG00000223945.2	AC244033.1
ENSG00000136631.15	VPS45
ENSG00000023902.14	PLEKHO1
ENSG00000143401.15	ANP32E
ENSG00000118298.12	CA14
ENSG00000117362.13	APH1A
ENSG00000118292.9	C1orf54
ENSG00000159208.16	CIART
ENSG00000266472.5	MRPS21
ENSG00000117360.13	PRPF3
ENSG00000163125.15	RPRD2
ENSG00000143374.17	TARS2
ENSG00000143369.15	ECM1
ENSG00000143382.14	ADAMTSL4
ENSG00000203804.4	ADAMTSL4-AS1
ENSG00000143384.13	MCL1
ENSG00000143420.18	ENSA
ENSG00000143457.11	GOLPH3L
ENSG00000143452.16	HORMAD1
ENSG00000163131.11	CTSS
ENSG00000236713.1	AL356292.1
ENSG00000143387.13	CTSK
ENSG00000224690.2	UBE2D3P3
ENSG00000143437.21	ARNT
ENSG00000224800.1	RPS27AP6
ENSG00000283324.1	CTXND2
ENSG00000229357.1	CYCSP51
ENSG00000143379.12	SETDB1
ENSG00000143418.19	CERS2
ENSG00000143412.10	ANXA9
ENSG00000143409.15	MINDY1
ENSG00000143363.17	PRUNE1
ENSG00000163141.20	BNIPL
ENSG00000143443.10	C1orf56
ENSG00000197622.13	CDC42SE1
ENSG00000143458.12	GABPB2
ENSG00000233717.1	RPS29P29
ENSG00000143434.15	SEMA6C
ENSG00000163154.6	TNFAIP8L2
ENSG00000163156.11	SCNM1
ENSG00000163155.12	LYSMD1
ENSG00000163157.15	TMOD4
ENSG00000163159.12	VPS72
ENSG00000143398.20	PIP5K1A
ENSG00000159352.15	PSMD4
ENSG00000143373.18	ZNF687
ENSG00000143393.16	PI4KB
ENSG00000143390.17	RFX5
ENSG00000143416.21	SELENBP1
ENSG00000159377.11	PSMB4
ENSG00000143442.22	POGZ
ENSG00000143375.15	CGN
ENSG00000143367.16	TUFT1
ENSG00000223861.1	AL365436.1
ENSG00000143376.14	SNX27
ENSG00000159409.15	CELF3
ENSG00000178796.13	RIIAD1
ENSG00000236940.1	AL589765.3
ENSG00000143436.11	MRPL9
ENSG00000143450.16	OAZ3
ENSG00000182134.16	TDRKH
ENSG00000143365.19	RORC
ENSG00000225556.1	C2CD4D
ENSG00000196407.12	THEM5
ENSG00000159445.13	THEM4
ENSG00000223810.2	KRT8P28
ENSG00000197747.9	S100A10
ENSG00000240667.1	NBPF18P
ENSG00000163191.6	S100A11
ENSG00000232678.2	SPTLC1P4
ENSG00000285818.1	AL591893.1
ENSG00000182898.4	TCHHL1
ENSG00000233792.3	PUDPP2
ENSG00000215853.3	RPTN
ENSG00000143520.6	FLG2
ENSG00000183586.8	HMGN3P1
ENSG00000143536.7	CRNN
ENSG00000186207.5	LCE5A
ENSG00000169509.6	CRCT1
ENSG00000185966.4	LCE3E
ENSG00000163202.5	LCE3D
ENSG00000244057.4	LCE3C
ENSG00000187238.5	LCE3B
ENSG00000185962.1	LCE3A
ENSG00000226947.1	LCEP4
ENSG00000285753.1	AL139247.1
ENSG00000187223.4	LCE2D
ENSG00000159455.9	LCE2B
ENSG00000187173.4	LCE2A
ENSG00000198854.5	C1orf68
ENSG00000229713.1	LCEP2
ENSG00000233819.1	LCEP1
ENSG00000186226.9	LCE1E
ENSG00000172155.10	LCE1D
ENSG00000197084.5	LCE1C
ENSG00000196734.9	LCE1B
ENSG00000186844.6	LCE1A
ENSG00000235942.3	LCE6A
ENSG00000163206.6	SMCP
ENSG00000163207.7	IVL
ENSG00000184148.4	SPRR4
ENSG00000163209.15	SPRR3
ENSG00000234262.1	AL356867.1
ENSG00000169469.9	SPRR1B
ENSG00000163216.7	SPRR2D
ENSG00000241794.2	SPRR2A
ENSG00000203785.9	SPRR2E
ENSG00000244094.2	SPRR2F
ENSG00000229035.2	SPRR2C
ENSG00000159516.9	SPRR2G
ENSG00000203784.3	LELP1
ENSG00000203783.5	PRR9
ENSG00000230779.1	AL161636.2
ENSG00000203782.6	LOR
ENSG00000159527.3	PGLYRP3
ENSG00000163218.15	PGLYRP4
ENSG00000163220.11	S100A9
ENSG00000163221.9	S100A12
ENSG00000237008.2	LAPTM4BP1
ENSG00000143546.10	S100A8
ENSG00000224784.2	S100A15A
ENSG00000184330.12	S100A7A
ENSG00000203781.4	S100A7P1
ENSG00000143556.9	S100A7
ENSG00000197956.10	S100A6
ENSG00000196420.7	S100A5
ENSG00000196154.12	S100A4
ENSG00000188015.10	S100A3
ENSG00000196754.12	S100A2
ENSG00000188643.11	S100A16
ENSG00000189334.9	S100A14
ENSG00000189171.14	S100A13
ENSG00000160678.11	S100A1
ENSG00000160679.13	CHTOP
ENSG00000143553.11	SNAPIN
ENSG00000143621.17	ILF2
ENSG00000169418.10	NPR1
ENSG00000235015.1	GEMIN2P1
ENSG00000143624.14	INTS3
ENSG00000143554.14	SLC27A3
ENSG00000143614.10	GATAD2B
ENSG00000231827.3	AL513523.2
ENSG00000223599.1	AL513523.1
ENSG00000236327.2	AL831737.1
ENSG00000198837.10	DENND4B
ENSG00000160741.17	CRTC2
ENSG00000143570.18	SLC39A1
ENSG00000285779.1	AL358472.7
ENSG00000143578.16	CREB3L4
ENSG00000143543.15	JTB
ENSG00000285641.1	AL358472.6
ENSG00000143545.9	RAB13
ENSG00000177954.14	RPS27
ENSG00000143552.9	NUP210L
ENSG00000231416.1	AL358472.1
ENSG00000231837.2	RPS7P2
ENSG00000143549.21	TPM3
ENSG00000163263.7	C1orf189
ENSG00000143612.20	C1orf43
ENSG00000143569.19	UBAP2L
ENSG00000143575.14	HAX1
ENSG00000278694.1	AL354980.2
ENSG00000143595.13	AQP10
ENSG00000143515.18	ATP8B2
ENSG00000237920.2	AL162591.1
ENSG00000226855.1	RPSAP17
ENSG00000160712.13	IL6R
ENSG00000228264.1	PSMD8P1
ENSG00000169291.10	SHE
ENSG00000163239.12	TDRD10
ENSG00000160714.10	UBE2Q1
ENSG00000160716.6	CHRNB2
ENSG00000160710.17	ADAR
ENSG00000143603.19	KCNN3
ENSG00000163344.6	PMVK
ENSG00000163346.17	PBXIP1
ENSG00000163348.4	PYGO2
ENSG00000160691.18	SHC1
ENSG00000173207.13	CKS1B
ENSG00000160688.19	FLAD1
ENSG00000163352.5	LENEP
ENSG00000160685.13	ZBTB7B
ENSG00000163354.15	DCST2
ENSG00000163357.10	DCST1
ENSG00000143537.13	ADAM15
ENSG00000243364.8	EFNA4
ENSG00000251246.1	AL691442.1
ENSG00000143590.14	EFNA3
ENSG00000169242.12	EFNA1
ENSG00000169241.19	SLC50A1
ENSG00000179085.7	DPM3
ENSG00000223452.3	HMGN2P18
ENSG00000163463.11	KRTCAP2
ENSG00000273088.2	AL713999.1
ENSG00000163462.18	TRIM46
ENSG00000185499.16	MUC1
ENSG00000169231.13	THBS3
ENSG00000173171.14	MTX1
ENSG00000160766.14	GBAP1
ENSG00000236675.1	MTX1P1
ENSG00000177628.16	GBA
ENSG00000160767.21	FAM189B
ENSG00000116521.11	SCAMP3
ENSG00000176444.19	CLK2
ENSG00000143630.10	HCN3
ENSG00000143627.19	PKLR
ENSG00000160752.14	FDPS
ENSG00000160753.16	RUSC1
ENSG00000116539.13	ASH1L
ENSG00000237872.4	POU5F1P4
ENSG00000271267.1	AL353807.4
ENSG00000225082.2	DAP3P1
ENSG00000223503.1	AL353807.1
ENSG00000125459.15	MSTO1
ENSG00000246203.2	AL353807.3
ENSG00000163374.19	YY1AP1
ENSG00000132676.16	DAP3
ENSG00000203761.5	MSTO2P
ENSG00000116580.18	GON4L
ENSG00000234937.1	AL139128.1
ENSG00000132718.9	SYT11
ENSG00000143622.11	RIT1
ENSG00000132680.11	KHDC4
ENSG00000116584.19	ARHGEF2
ENSG00000163479.14	SSR2
ENSG00000160803.8	UBQLN4
ENSG00000116586.11	LAMTOR2
ENSG00000132698.15	RAB25
ENSG00000254726.3	MEX3A
ENSG00000160789.20	LMNA
ENSG00000196189.13	SEMA4A
ENSG00000160785.13	SLC25A44
ENSG00000260238.6	PMF1-BGLAP
ENSG00000160783.19	PMF1
ENSG00000242252.2	BGLAP
ENSG00000160781.17	PAQR6
ENSG00000198952.8	SMG5
ENSG00000163472.19	TMEM79
ENSG00000198715.13	GLMP
ENSG00000163468.15	CCT3
ENSG00000163467.11	TSACC
ENSG00000132677.13	RHBG
ENSG00000116604.18	MEF2D
ENSG00000183856.11	IQGAP3
ENSG00000187862.12	TTC24
ENSG00000163382.12	NAXE
ENSG00000160818.16	GPATCH4
ENSG00000132702.13	HAPLN2
ENSG00000132692.19	BCAN
ENSG00000132688.11	NES
ENSG00000143320.9	CRABP2
ENSG00000143319.16	ISG20L2
ENSG00000143303.12	RRNAD1
ENSG00000143314.12	MRPL24
ENSG00000143321.19	HDGF
ENSG00000143294.15	PRCC
ENSG00000027869.11	SH2D2A
ENSG00000198400.11	NTRK1
ENSG00000027644.5	INSRR
ENSG00000187800.13	PEAR1
ENSG00000160838.14	LRRC71
ENSG00000132694.18	ARHGEF11
ENSG00000237842.2	AL157713.1
ENSG00000224520.2	KRT8P45
ENSG00000253831.3	ETV3L
ENSG00000117036.12	ETV3
ENSG00000235700.1	CYCSP52
ENSG00000229961.3	AL357143.1
ENSG00000284592.2	AL357143.2
ENSG00000286073.1	AL138900.2
ENSG00000286151.1	AL732406.1
ENSG00000286005.1	AL353899.1
ENSG00000143297.19	FCRL5
ENSG00000163518.11	FCRL4
ENSG00000236731.1	AL135929.2
ENSG00000160856.21	FCRL3
ENSG00000231700.3	AL356276.2
ENSG00000232366.1	VDAC1P9
ENSG00000132704.16	FCRL2
ENSG00000163534.15	FCRL1
ENSG00000073754.6	CD5L
ENSG00000227425.1	MRPS21P2
ENSG00000236957.7	AL139010.1
ENSG00000183853.18	KIRREL1
ENSG00000288460.1	AL138899.3
ENSG00000227295.2	ELL2P1
ENSG00000229914.1	AL138899.2
ENSG00000158477.7	CD1A
ENSG00000230942.1	HMGN1P5
ENSG00000158481.13	CD1C
ENSG00000158485.11	CD1B
ENSG00000158488.16	CD1E
ENSG00000186306.1	OR10T2
ENSG00000180708.5	OR10K2
ENSG00000203758.4	OR10T1P
ENSG00000236257.1	EI24P2
ENSG00000173285.4	OR10K1
ENSG00000198965.4	OR10R2
ENSG00000198703.2	OR10R3P
ENSG00000227445.1	OR10R1P
ENSG00000231434.1	AL365440.1
ENSG00000197532.2	OR6Y1
ENSG00000186440.2	OR6P1
ENSG00000279111.2	OR10X1
ENSG00000198967.4	OR10Z1
ENSG00000163554.15	SPTA1
ENSG00000231237.1	OR6K1P
ENSG00000196171.3	OR6K2
ENSG00000203757.2	OR6K3
ENSG00000180437.5	OR6K4P
ENSG00000226949.1	OR6K5P
ENSG00000197403.4	OR6N1
ENSG00000180433.5	OR6K6
ENSG00000188340.2	OR6N2
ENSG00000229724.1	OR2AQ1P
ENSG00000180409.3	OR10AA1P
ENSG00000163563.8	MNDA
ENSG00000229849.1	PYHIN5P
ENSG00000163564.15	PYHIN1
ENSG00000163565.18	IFI16
ENSG00000163568.15	AIM2
ENSG00000233473.2	RAD1P2
ENSG00000162706.13	CADM3
ENSG00000222552.1	RNA5SP60
ENSG00000213088.12	ACKR1
ENSG00000215846.6	MPTX1
ENSG00000248642.1	OR10J2P
ENSG00000179639.10	FCER1A
ENSG00000196266.5	OR10J3
ENSG00000248442.2	OR10J7P
ENSG00000251686.1	OR10J8P
ENSG00000249197.1	OR10J9P
ENSG00000249730.1	OR10J4
ENSG00000196184.10	OR10J1
ENSG00000184155.8	OR10J5
ENSG00000231100.1	AL606752.1
ENSG00000271890.1	OR10AE1P
ENSG00000132703.4	APCS
ENSG00000158731.2	OR10J6P
ENSG00000276632.1	AL445528.2
ENSG00000223603.1	CRPP1
ENSG00000132693.12	CRP
ENSG00000235226.1	AL445528.1
ENSG00000158716.9	DUSP23
ENSG00000181036.14	FCRL6
ENSG00000158714.11	SLAMF8
ENSG00000256029.6	AL590560.2
ENSG00000243284.1	VSIG8
ENSG00000213085.10	CFAP45
ENSG00000158710.14	TAGLN2
ENSG00000085552.17	IGSF9
ENSG00000162723.10	SLAMF9
ENSG00000273933.1	AL513485.1
ENSG00000177807.10	KCNJ10
ENSG00000237409.2	AL513302.1
ENSG00000143315.8	PIGM
ENSG00000162728.5	KCNJ9
ENSG00000162729.14	IGSF8
ENSG00000018625.15	ATP1A2
ENSG00000132681.16	ATP1A4
ENSG00000143318.13	CASQ1
ENSG00000162734.12	PEA15
ENSG00000132716.18	DCAF8
ENSG00000258465.8	AL139011.2
ENSG00000224261.2	RPSAP18
ENSG00000162735.18	PEX19
ENSG00000122218.16	COPA
ENSG00000235082.2	SUMO1P3
ENSG00000162736.17	NCSTN
ENSG00000171786.6	NHLH1
ENSG00000162738.6	VANGL2
ENSG00000162739.14	SLAMF6
ENSG00000066294.14	CD84
ENSG00000117090.15	SLAMF1
ENSG00000235101.1	SETP9
ENSG00000117091.10	CD48
ENSG00000026751.17	SLAMF7
ENSG00000275801.1	AL121985.3
ENSG00000274562.1	AL121985.2
ENSG00000122224.18	LY9
ENSG00000122223.13	CD244
ENSG00000226003.2	PPIAP37
ENSG00000179914.5	ITLN1
ENSG00000213080.3	AL354714.2
ENSG00000233691.2	AL354714.4
ENSG00000158764.7	ITLN2
ENSG00000158769.18	F11R
ENSG00000270149.5	AL591806.4
ENSG00000232879.2	AL591806.2
ENSG00000215845.11	TSTD1
ENSG00000158773.14	USF1
ENSG00000186517.14	ARHGAP30
ENSG00000143217.9	NECTIN4
ENSG00000162755.14	KLHDC9
ENSG00000143256.5	PFDN2
ENSG00000158793.14	NIT1
ENSG00000158796.17	DEDD
ENSG00000143222.12	UFC1
ENSG00000143258.16	USP21
ENSG00000143224.18	PPOX
ENSG00000158850.15	B4GALT3
ENSG00000158859.10	ADAMTS4
ENSG00000158864.12	NDUFS2
ENSG00000158869.11	FCER1G
ENSG00000158874.11	APOA2
ENSG00000158882.15	TOMM40L
ENSG00000143257.11	NR1I3
ENSG00000248485.2	PCP4L1
ENSG00000158887.17	MPZ
ENSG00000143252.14	SDHC
ENSG00000236484.2	RRM2P2
ENSG00000215840.3	AL592295.1
ENSG00000277882.1	AL592295.2
ENSG00000143226.13	FCGR2A
ENSG00000173110.8	HSPA6
ENSG00000224203.2	RPS23P10
ENSG00000203747.11	FCGR3A
ENSG00000244682.7	FCGR2C
ENSG00000225217.1	HSPA7
ENSG00000231586.2	RPS23P9
ENSG00000162747.11	FCGR3B
ENSG00000072694.20	FCGR2B
ENSG00000213075.7	RPL31P11
ENSG00000132185.16	FCRLA
ENSG00000162746.14	FCRLB
ENSG00000081721.12	DUSP12
ENSG00000118217.6	ATF6
ENSG00000229808.1	AL391825.1
ENSG00000162745.10	OLFML2B
ENSG00000198929.13	NOS1AP
ENSG00000252262.1	RNA5SP61
ENSG00000254706.3	AL512785.2
ENSG00000171722.13	SPATA46
ENSG00000239887.6	C1orf226
ENSG00000198574.6	SH2D1B
ENSG00000227243.3	SLAMF6P1
ENSG00000152332.16	UHMK1
ENSG00000227941.1	UQCRBP2
ENSG00000117143.13	UAP1
ENSG00000162733.19	DDR2
ENSG00000132196.14	HSD17B7
ENSG00000185860.13	CCDC190
ENSG00000230739.1	AL392003.2
ENSG00000227667.1	AL392003.1
ENSG00000117152.13	RGS4
ENSG00000143248.13	RGS5
ENSG00000225755.2	AL451063.1
ENSG00000143228.13	NUF2
ENSG00000225122.1	AL603841.1
ENSG00000200327.1	RNA5SP62
ENSG00000212527.1	RNA5SP63
ENSG00000228289.1	AL355862.1
ENSG00000225719.2	NMNAT1P2
ENSG00000213070.3	HMGB3P6
ENSG00000185630.18	PBX1
ENSG00000225487.2	AL390119.1
ENSG00000162761.14	LMX1A
ENSG00000143171.13	RXRG
ENSG00000230748.1	AL157714.1
ENSG00000237783.2	AL356441.2
ENSG00000143198.13	MGST3
ENSG00000143149.12	ALDH9A1
ENSG00000230175.1	AL451074.3
ENSG00000225272.2	AL451074.2
ENSG00000215838.4	AL451074.1
ENSG00000143183.16	TMCO1
ENSG00000230659.3	AL451074.4
ENSG00000143179.16	UCK2
ENSG00000271527.1	AL606495.2
ENSG00000226292.1	AL606495.1
ENSG00000207341.1	RNA5SP64
ENSG00000188859.6	FAM78B
ENSG00000215835.2	AL596087.1
ENSG00000230231.1	FMO7P
ENSG00000238087.3	FMO8P
ENSG00000215834.10	FMO9P
ENSG00000234984.1	FMO10P
ENSG00000232341.2	RPL4P2
ENSG00000232148.1	FMO11P
ENSG00000232223.1	CNN2P10
ENSG00000143157.11	POGK
ENSG00000152382.6	TADA1
ENSG00000225171.2	DUTP6
ENSG00000143195.13	ILDR2
ENSG00000143194.13	MAEL
ENSG00000200036.1	RNA5SP65
ENSG00000143167.12	GPA33
ENSG00000198842.10	DUSP27
ENSG00000213068.3	AL451050.1
ENSG00000143190.23	POU2F1
ENSG00000227776.1	AKR1D1P1
ENSG00000143162.9	CREG1
ENSG00000231029.2	AL031733.1
ENSG00000198771.11	RCSD1
ENSG00000197965.12	MPZL1
ENSG00000143199.18	ADCY10
ENSG00000250762.1	Z99943.2
ENSG00000143158.11	MPC2
ENSG00000143164.15	DCAF6
ENSG00000224837.1	GCSHP5
ENSG00000143147.14	GPR161
ENSG00000143155.13	TIPRL
ENSG00000237049.1	RPL34P1
ENSG00000237131.1	AL021397.1
ENSG00000213064.10	SFT2D2
ENSG00000214262.4	ANKRD36BP1
ENSG00000143178.13	TBX19
ENSG00000227722.2	AL022100.1
ENSG00000215833.3	QRSL1P1
ENSG00000143185.4	XCL2
ENSG00000227777.1	AL031736.1
ENSG00000143184.5	XCL1
ENSG00000229757.2	AL031736.2
ENSG00000143196.5	DPT
ENSG00000229612.1	SUMO1P2
ENSG00000213063.3	RPL29P7
ENSG00000252987.1	RNA5SP66
ENSG00000143153.13	ATP1B1
ENSG00000143156.14	NME7
ENSG00000117475.14	BLZF1
ENSG00000117477.12	CCDC181
ENSG00000117479.15	SLC19A2
ENSG00000234604.2	AL021068.1
ENSG00000198734.11	F5
ENSG00000174175.17	SELP
ENSG00000000460.17	C1orf112
ENSG00000188404.10	SELL
ENSG00000007908.16	SELE
ENSG00000171806.12	METTL18
ENSG00000000457.14	SCYL3
ENSG00000288139.1	AL031297.1
ENSG00000075945.13	KIFAP3
ENSG00000235378.2	MRPS10P1
ENSG00000224896.2	SIGLEC30P
ENSG00000203740.3	METTL11B
ENSG00000238051.1	ISCUP1
ENSG00000226967.1	HAUS4P1
ENSG00000120370.12	GORAB
ENSG00000116132.12	PRRX1
ENSG00000117501.14	MROH9
ENSG00000226552.2	BX284613.1
ENSG00000007933.13	FMO3
ENSG00000117507.6	FMO6P
ENSG00000094963.14	FMO2
ENSG00000010932.17	FMO1
ENSG00000230547.1	HMGB1P11
ENSG00000076258.10	FMO4
ENSG00000285665.1	AL031274.1
ENSG00000268062.1	SRP14P4
ENSG00000239428.2	GM2AP2
ENSG00000234333.2	CYCSP53
ENSG00000117523.16	PRRC2C
ENSG00000283683.1	MYOCOS
ENSG00000034971.17	MYOC
ENSG00000233328.3	PFN1P1
ENSG00000230364.1	RPL4P3
ENSG00000117533.15	VAMP4
ENSG00000232261.1	Z98751.1
ENSG00000271459.1	Z98751.3
ENSG00000236741.4	Z98751.2
ENSG00000010165.20	EEF1AKNMT
ENSG00000213060.4	AL031864.1
ENSG00000224600.5	AL031864.2
ENSG00000197959.14	DNM3
ENSG00000135845.10	PIGC
ENSG00000180999.11	C1orf105
ENSG00000094975.14	SUCO
ENSG00000117560.8	FASLG
ENSG00000229785.1	SLC25A38P1
ENSG00000227177.1	AIMP1P2
ENSG00000230849.2	GOT2P2
ENSG00000117586.11	TNFSF4
ENSG00000232751.1	AL645568.3
ENSG00000231615.2	AL645568.2
ENSG00000117592.9	PRDX6
ENSG00000162753.13	SLC9C2
ENSG00000285777.1	AL139142.2
ENSG00000183831.7	ANKRD45
ENSG00000232113.3	TEX50
ENSG00000076321.11	KLHL20
ENSG00000225591.2	BX248409.1
ENSG00000120334.15	CENPL
ENSG00000117593.12	DARS2
ENSG00000185278.15	ZBTB37
ENSG00000117601.13	SERPINC1
ENSG00000252231.1	RNA5SP67
ENSG00000135870.11	RC3H1
ENSG00000200755.1	RNA5SP68
ENSG00000225713.5	RPL30P1
ENSG00000152061.23	RABGAP1L
ENSG00000237317.2	AL022400.1
ENSG00000203737.5	GPR52
ENSG00000223828.1	BANF1P4
ENSG00000231378.1	NDUFAF4P4
ENSG00000237249.1	Z99127.3
ENSG00000235869.1	Z99127.2
ENSG00000116161.18	CACYBP
ENSG00000120333.4	MRPS14
ENSG00000181101.7	ENTR1P2
ENSG00000120332.16	TNN
ENSG00000235750.10	KIAA0040
ENSG00000233946.2	RPS29P4
ENSG00000116147.17	TNR
ENSG00000230777.1	RPS29P5
ENSG00000143207.21	COP1
ENSG00000232463.1	AL359265.2
ENSG00000227815.2	AL359265.1
ENSG00000231020.1	AL591043.1
ENSG00000225904.1	MORF4L1P7
ENSG00000116183.11	PAPPA2
ENSG00000237514.3	PTP4A1P7
ENSG00000152092.16	ASTN1
ENSG00000198797.7	BRINP2
ENSG00000120341.18	SEC16B
ENSG00000242193.11	CRYZL2P
ENSG00000276563.1	AL359075.1
ENSG00000075391.16	RASAL2
ENSG00000270575.1	AL160281.1
ENSG00000213058.3	AL365357.1
ENSG00000188585.9	CLEC20A
ENSG00000240021.10	TEX35
ENSG00000201347.1	RNA5SP69
ENSG00000116191.17	RALGPS2
ENSG00000228196.1	PTPN2P1
ENSG00000116194.13	ANGPTL1
ENSG00000116199.12	FAM20B
ENSG00000232750.2	AL139132.1
ENSG00000186283.14	TOR3A
ENSG00000143322.21	ABL2
ENSG00000234041.1	AL512326.5
ENSG00000231905.2	SETP10
ENSG00000231564.1	EIF4A1P11
ENSG00000225711.1	AL512326.3
ENSG00000223794.1	COX5BP8
ENSG00000228191.1	AL512326.4
ENSG00000057252.13	SOAT1
ENSG00000162779.22	AXDND1
ENSG00000224620.2	MEF2AP1
ENSG00000236539.3	HNRNPA1P54
ENSG00000116218.12	NPHS2
ENSG00000227141.2	AL160286.1
ENSG00000162782.16	TDRD5
ENSG00000169905.12	TOR1AIP2
ENSG00000143337.18	TOR1AIP1
ENSG00000135837.16	CEP350
ENSG00000235145.2	RPSAP16
ENSG00000223450.1	AL590632.1
ENSG00000116260.17	QSOX1
ENSG00000121454.6	LHX4
ENSG00000230124.8	ACBD6
ENSG00000235060.1	VDAC1P4
ENSG00000143324.14	XPR1
ENSG00000135835.12	KIAA1614
ENSG00000251520.1	AL162431.2
ENSG00000270711.1	AL162431.3
ENSG00000135823.14	STX6
ENSG00000153029.14	MR1
ENSG00000162783.11	IER5
ENSG00000198216.12	CACNA1E
ENSG00000252977.1	RNA5SP70
ENSG00000179930.5	ZNF648
ENSG00000232096.1	YPEL5P1
ENSG00000228664.1	AL513480.1
ENSG00000231684.3	EIF1P3
ENSG00000135821.18	GLUL
ENSG00000203730.3	TEDDM1
ENSG00000121446.20	RGSL1
ENSG00000270443.1	AL139344.1
ENSG00000233537.1	TEDDM2P
ENSG00000135828.11	RNASEL
ENSG00000143333.7	RGS16
ENSG00000135824.12	RGS8
ENSG00000271269.1	AL353778.1
ENSG00000135838.13	NPL
ENSG00000135829.17	DHX9
ENSG00000157060.16	SHCBP1L
ENSG00000224040.1	HMGN1P4
ENSG00000285609.1	AL450304.2
ENSG00000226570.2	AL450304.1
ENSG00000176855.11	KRT18P28
ENSG00000135862.6	LAMC1
ENSG00000058085.15	LAMC2
ENSG00000157064.11	NMNAT2
ENSG00000233562.1	AL356981.1
ENSG00000116698.21	SMG7
ENSG00000116701.14	NCF2
ENSG00000162704.16	ARPC5
ENSG00000143344.15	RGL1
ENSG00000173627.8	APOBEC4
ENSG00000270994.1	AL157899.1
ENSG00000198756.12	COLGALT2
ENSG00000198860.12	TSEN15
ENSG00000116667.14	C1orf21
ENSG00000232036.2	AL078645.2
ENSG00000116406.19	EDEM3
ENSG00000135842.17	NIBAN1
ENSG00000201312.1	RNA5SP72
ENSG00000121481.11	RNF2
ENSG00000232792.2	FTH1P25
ENSG00000121486.12	TRMT1L
ENSG00000116668.13	SWT1
ENSG00000231084.2	RPL22P24
ENSG00000213051.3	RPL5P5
ENSG00000233583.1	AL356273.1
ENSG00000238061.2	AL356273.2
ENSG00000116679.16	IVNS1ABP
ENSG00000261024.7	AL078644.1
ENSG00000270920.1	MCRIP2P2
ENSG00000143341.12	HMCN1
ENSG00000116690.12	PRG4
ENSG00000047410.14	TPR
ENSG00000157181.16	ODR4
ENSG00000116703.14	PDC
ENSG00000228238.1	AL096803.1
ENSG00000233196.2	AL096803.3
ENSG00000073756.12	PTGS2
ENSG00000116711.10	PLA2G4A
ENSG00000271558.1	AL391813.1
ENSG00000225462.1	FDPSP1
ENSG00000274702.1	AL357559.1
ENSG00000236401.1	SLC4A1APP2
ENSG00000223847.1	AL645474.1
ENSG00000150732.8	AL136372.1
ENSG00000224278.1	AL592447.1
ENSG00000235083.1	AL929288.2
ENSG00000231022.1	RPS3AP9
ENSG00000271036.1	CLPTM1LP1
ENSG00000226196.1	GAPDHP75
ENSG00000252553.1	RNA5SP73
ENSG00000230987.2	AL359976.1
ENSG00000162670.11	BRINP3
ENSG00000236025.1	AL139135.1
ENSG00000238108.1	AL139135.2
ENSG00000228020.2	HNRNPA1P46
ENSG00000271187.1	AL713866.2
ENSG00000150681.10	RGS18
ENSG00000226723.2	AL513175.1
ENSG00000236792.1	AL513175.2
ENSG00000253148.1	RGS21
ENSG00000090104.12	RGS1
ENSG00000127074.14	RGS13
ENSG00000228687.1	AL035407.2
ENSG00000226814.2	AL035407.1
ENSG00000116741.8	RGS2
ENSG00000234473.1	ZNF101P2
ENSG00000116750.13	UCHL5
ENSG00000116747.12	RO60
ENSG00000023572.9	GLRX2
ENSG00000134371.13	CDC73
ENSG00000162630.6	B3GALT2
ENSG00000237213.2	RPL23AP22
ENSG00000233057.1	EEF1A1P14
ENSG00000228167.1	AL353072.1
ENSG00000162687.17	KCNT2
ENSG00000000971.15	CFH
ENSG00000116785.13	CFHR3
ENSG00000244414.6	CFHR1
ENSG00000285986.1	BX248415.1
ENSG00000134365.13	CFHR4
ENSG00000080910.13	CFHR2
ENSG00000273844.1	AL139418.1
ENSG00000143278.4	F13B
ENSG00000066279.18	ASPM
ENSG00000235748.1	SEPTIN14P12
ENSG00000177888.7	ZBTB41
ENSG00000237861.1	AL513325.1
ENSG00000134376.16	CRB1
ENSG00000221879.3	MRPS21P3
ENSG00000213047.13	DENND1B
ENSG00000213046.4	EEF1A1P32
ENSG00000235582.2	AL365258.2
ENSG00000233040.2	FAM204BP
ENSG00000203724.11	C1orf53
ENSG00000143355.16	LHX9
ENSG00000151414.15	NEK7
ENSG00000232824.1	PRR13P1
ENSG00000151418.11	ATP6V1G3
ENSG00000081237.20	PTPRC
ENSG00000236278.2	PEBP1P3
ENSG00000227747.2	AC096631.2
ENSG00000228190.2	RPL23AP16
ENSG00000236468.1	AC099335.1
ENSG00000231984.1	AL596266.1
